tinestamp,car1_utm_x,car1_utm_y,car1_vel,car1_accel,car1_yaw,car2_utm_x,car2_utm_y,car2_vel_x,car2_vel_y,car2_accel,car2_yaw,estimate_utm_x,estimate_utm_y,estimate_vel_x,estimate_vel_y,estimate_accel,estimate_yaw
1609832180,60205.56931,2974186.838,-1.069366293,-1.15234375,2.037275553,60199.729,2974199.366,0.007406298,0.008530993,0.046291748,2.007336699,60200.08512,2974198.532,0.029353907,0.008571533,-0.704893718,#NAME?
1609832180,60205.53337,2974186.916,-1.165582513,-1.02645874,2.037858963,60199.72982,2974199.367,0.008365373,0.010443972,-0.023898682,2.007321252,60200.11804,2974198.514,0.034313958,-0.107441464,-0.87703297,#NAME?
1609832180,60205.48488,2974187.021,-1.240459849,-0.936431885,2.038450718,60199.73075,2974199.368,0.009717673,0.01179511,-0.001773438,2.007295153,60200.10284,2974198.529,0.03414641,-0.163432222,-0.914453449,#NAME?
1609832180,60205.4179,2974187.169,-1.283602849,-0.744018555,2.039175034,60199.73182,2974199.369,0.010669734,0.013269282,0.044308105,2.007338829,60200.09614,2974198.511,0.029954613,-0.138617406,-0.857817398,#NAME?
1609832180,60205.37031,2974187.274,-1.286241952,-0.357971191,2.03981781,60199.73298,2974199.37,0.011118947,0.015305419,0.018215576,2.00732072,60200.12393,2974198.53,0.066314813,-0.164340432,-0.71496855,#NAME?
1609832180,60205.32806,2974187.368,-1.281409902,0.031738281,2.040282965,60199.73424,2974199.372,0.012672278,0.016763564,0.052242676,2.007360135,60200.08088,2974198.495,0.079760516,-0.039380945,-0.698094207,#NAME?
1609832180,60205.25524,2974187.535,-1.269417589,0.166320801,2.040602922,60199.73566,2974199.373,0.014339622,0.017855834,0.058346191,2.007381972,60200.12382,2974198.473,0.00057493,-0.095098704,-0.688635301,#NAME?
1609832180,60205.2087,2974187.641,-1.259210128,0.155639648,2.041277885,60199.73474,2974199.373,0.003534169,0.006443493,0.0078396,2.007354808,60200.12831,2974198.526,-0.060374809,-0.096091595,-0.621873877,#NAME?
1609832180,60205.16194,2974187.746,-1.250464951,0.13092041,2.042008162,60199.73133,2974199.369,0.00460771,0.008082457,0.009060303,2.007359602,60200.11026,2974198.509,-0.09166743,-0.119043524,-0.415654283,#NAME?
1609832180,60205.10993,2974187.86,-1.242298913,0.117034912,2.042767048,60199.72803,2974199.365,0.005874035,0.009221261,0.039577881,2.007405408,60200.13642,2974198.501,-0.073878071,-0.137040284,-0.260676693,#NAME?
1609832181,60205.06906,2974187.951,-1.236916772,0.022583008,2.043717861,60199.72871,2974199.366,0.006926182,0.010941863,0.029354492,2.007456541,60200.13748,2974198.487,-0.06857781,-0.084152689,-0.082723977,#NAME?
1609832181,60204.99914,2974188.11,-1.230511904,0.041656494,2.044287682,60199.72952,2974199.368,0.007891862,0.012866222,0.014400879,2.007520989,60200.14455,2974198.503,-0.035144086,-0.138655202,-0.011092056,#NAME?
1609832181,60204.95939,2974188.2,-1.224168883,0.064697266,2.044771433,60199.73043,2974199.369,0.009083221,0.013779055,0.060940186,2.007520989,60200.11668,2974198.518,-0.033024742,-0.070931242,0.095832287,#NAME?
1609832181,60204.90938,2974188.312,-1.214978733,0.081939697,2.045272589,60199.73147,2974199.37,0.010505786,0.014788759,0.051327148,2.007457074,60200.07732,2974198.498,0.003268686,0.051474588,0.180336187,#NAME?
1609832181,60204.86936,2974188.4,-1.203471227,0.092773438,2.046135902,60199.73264,2974199.372,0.011818468,0.016457042,0.010586182,2.007459737,60200.09554,2974198.504,0.051336139,0.07531153,0.273737326,#NAME?
1609832181,60204.80566,2974188.543,-1.179427605,0.115966797,2.046863556,60199.73394,2974199.373,0.012990134,0.01781195,0.034237305,2.007435236,60200.07353,2974198.495,0.083531588,0.124564405,0.143873791,#NAME?
1609832181,60204.76273,2974188.638,-1.166347255,0.100097656,2.04734087,60199.73535,2974199.375,0.014187252,0.018964656,0.036068359,2.007450682,60200.08625,2974198.496,0.009327593,0.021168595,0.052746744,#NAME?
1609832181,60204.72014,2974188.732,-1.152982832,0.095062256,2.047674179,60199.73447,2974199.374,0.00380347,0.006084946,-0.007724365,2.007372918,60200.07681,2974198.512,-0.025295467,0.004197007,-0.068238366,#NAME?
1609832181,60204.6779,2974188.824,-1.138151642,0.12298584,2.048541784,60199.73119,2974199.37,0.004946838,0.007462346,0.057430664,2.00730261,60200.098,2974198.484,-0.066364099,-0.072942612,0.030140586,#NAME?
1609832181,60204.61743,2974188.96,-1.122700164,0.136871338,2.049116135,60199.72803,2974199.366,0.006056077,0.008495698,0.061703125,2.007331905,60200.13765,2974198.483,-0.036399704,-0.159098369,0.033480039,#NAME?
1609832182,60204.57151,2974189.062,-1.105049341,0.177764893,2.049527168,60199.72873,2974199.367,0.007382592,0.009829592,0.008297363,2.007283435,60200.10862,2974198.522,-0.050755001,-0.164835613,0.097282878,#NAME?
1609832182,60204.53529,2974189.143,-1.085620868,0.184173584,2.050022602,60199.72958,2974199.368,0.008866454,0.011134869,0.025387207,2.007290892,60200.11483,2974198.495,-0.045935647,-0.143809636,0.148652308,#NAME?
1609832182,60204.49078,2974189.242,-1.061629559,0.168914795,2.050252199,60199.73058,2974199.369,0.010039916,0.012765562,0.031338135,2.007260532,60200.12356,2974198.508,-0.017682662,-0.097001171,0.131725517,#NAME?
1609832182,60204.45581,2974189.32,-1.036982042,0.24810791,2.050848246,60199.73165,2974199.37,0.010444012,0.014054806,0.011959473,2.007237096,60200.08767,2974198.514,-0.049251664,0.000245941,0.144454479,#NAME?
1609832182,60204.39583,2974189.452,-1.017670147,0.229644775,2.050981283,60199.73282,2974199.372,0.011782964,0.015197732,0.055447021,2.007278109,60200.12001,2974198.467,-0.045157618,0.010616888,0.162025984,#NAME?
1609832182,60204.35874,2974189.536,-1.020692664,0.156555176,2.051258326,60199.73416,2974199.373,0.013588252,0.016935693,0.046749512,2.007247217,60200.09171,2974198.507,-0.036473018,0.058665236,0.228396677,#NAME?
1609832182,60204.31767,2974189.623,-1.010898302,0.135650635,2.051891565,60199.73561,2974199.375,0.014122671,0.018372826,0.015163818,2.007227509,60200.1001,2974198.494,-0.018096226,0.026767893,0.366661062,#NAME?
1609832182,60204.27602,2974189.71,-1.011592362,0.023956299,2.052542448,60199.73468,2974199.374,0.003445876,0.004870848,0.042934814,2.007156669,60200.13219,2974198.521,0.052421583,-0.059666201,0.361316379,#NAME?
1609832182,60204.21804,2974189.834,-1.009254284,-0.122375488,2.05284071,60199.73127,2974199.37,0.004587109,0.00629157,0.020656982,2.007156669,60200.09968,2974198.504,0.079139715,-0.032487388,0.411454993,#NAME?
1609832182,60204.17621,2974189.926,-1.004487393,0.018920898,2.052951574,60199.72801,2974199.365,0.006115425,0.008254219,0.00127832,2.007172648,60200.10113,2974198.574,0.125134036,-0.118463526,0.213249429,#NAME?
1609832183,60204.14254,2974189.999,-1.003501115,-0.027923584,2.053119183,60199.72874,2974199.366,0.007411343,0.009686462,0.045528809,2.007202475,60200.06927,2974198.526,0.069098733,0.0396663,0.09995624,#NAME?
1609832183,60204.10051,2974190.091,-1.007437261,-0.039520264,2.053817511,60199.72957,2974199.367,0.008384534,0.010365198,0.042019287,2.007232835,60200.06038,2974198.523,0.034911161,0.058353101,-0.12880877,#NAME?
1609832183,60204.06284,2974190.173,-1.016242344,-0.086975098,2.054129601,60199.73049,2974199.368,0.009542213,0.011658125,0.011349121,2.007169985,60200.06449,2974198.489,-0.0418999,0.161872159,-0.183635241,#NAME?
1609832183,60204.01251,2974190.285,-1.027115989,-0.108642578,2.054382086,60199.73157,2974199.37,0.011139414,0.01322702,0.019894043,2.007175844,60200.0583,2974198.522,-0.065743685,0.095996355,-0.146396333,#NAME?
1609832183,60203.97055,2974190.379,-1.037977828,-0.171051025,2.054584503,60199.73282,2974199.371,0.012871326,0.014676708,0.018825928,2.007111395,60200.07227,2974198.535,-0.031794432,0.003042417,-0.069968959,#NAME?
1609832183,60203.93666,2974190.455,-1.040251294,-0.135955811,2.054983616,60199.7342,2974199.373,0.013472734,0.016100112,0.020504395,2.007097014,60200.06185,2974198.553,-0.01172081,-0.050483973,0.090487327,#NAME?
1609832183,60203.87174,2974190.584,-1.054102199,-0.135650635,2.055338144,60199.73568,2974199.374,0.014586031,0.017375998,0.051479736,2.007082633,60200.10365,2974198.537,0.059298887,-0.131706977,0.009223512,#NAME?
1609832183,60203.83322,2974190.657,-1.070563047,-0.183410645,2.055608749,60199.73481,2974199.373,0.00456488,0.005046593,0.034084717,2.007032033,60200.06633,2974198.526,0.016657724,-0.05156161,-0.035225164,#NAME?
1609832183,60203.79022,2974190.742,-1.089124157,-0.179748535,2.055930614,60199.73153,2974199.369,0.006057933,0.006285798,0.005245605,2.007122581,60200.08634,2974198.519,-0.000754127,-0.07407475,-0.188392283,#NAME?
1609832183,60203.74868,2974190.831,-1.108865238,-0.195007324,2.056390285,60199.72835,2974199.365,0.006891108,0.007717375,0.023098389,2.007120983,60200.10913,2974198.508,-0.033557414,-0.058589495,-0.171269465,#NAME?
1609832184,60203.68756,2974190.962,-1.12844404,-0.205230713,2.056739569,60199.7291,2974199.366,0.007604151,0.009017345,0.022945801,2.007169452,60200.10046,2974198.49,-0.022265256,-0.080728474,-0.084456103,#NAME?
1609832184,60203.64428,2974191.055,-1.148642552,-0.225372314,2.057223797,60199.72999,2974199.367,0.009243187,0.010788788,0.022182861,2.007218454,60200.07755,2974198.526,0.036017851,-0.049964505,-0.07058699,#NAME?
1609832184,60203.605,2974191.138,-1.166376744,-0.311279297,2.057632923,60199.73103,2974199.368,0.010526459,0.012236481,0.064754883,2.007133766,60200.07433,2974198.503,0.030202876,0.027440961,-0.141464746,#NAME?
1609832184,60203.55515,2974191.244,-1.184359391,-0.204467773,2.057886362,60199.73219,2974199.369,0.011611681,0.013535478,0.019741455,2.007109265,60200.07911,2974198.473,-0.009648368,0.051973355,-0.208681376,#NAME?
1609832184,60203.48989,2974191.384,-1.203285904,-0.151519775,2.058495045,60199.73345,2974199.371,0.01291013,0.014652024,0.007229248,2.007155604,60200.06038,2974198.517,-0.003661603,0.047433968,-0.248726878,#NAME?
1609832184,60203.444,2974191.482,-1.214203679,-0.214385986,2.058782339,60199.73486,2974199.372,0.014310868,0.016238101,0.028438965,2.007124711,60200.0682,2974198.484,-0.021948226,0.041844002,-0.222016959,#NAME?
1609832184,60203.39079,2974191.591,-1.227175243,-0.139923096,2.059111834,60199.73641,2974199.374,0.01536732,0.018170422,0.018062988,2.007107667,60200.05187,2974198.477,-0.020520563,0.060973396,-0.179789335,#NAME?
1609832184,60203.34769,2974191.678,-1.229376889,-0.133666992,2.059650898,60199.73548,2974199.373,0.003992554,0.005841515,0.005703369,2.007124178,60200.05411,2974198.472,0.005668721,0.061633075,-0.155539487,#NAME?
1609832184,60203.29421,2974191.788,-1.210459717,0.006103516,2.060144663,60199.73194,2974199.369,0.00538409,0.00694358,0.060024658,2.007124178,60200.08022,2974198.47,-0.007058104,-0.018837616,-0.219329799,#NAME?
1609832184,60203.22739,2974191.93,-1.183235066,0.196380615,2.060587883,60199.72853,2974199.365,0.006655688,0.008772106,0.036220947,2.007142821,60200.05776,2974198.464,-0.061840385,-0.024061429,-0.221096125,#NAME?
1609832185,60203.1824,2974192.026,-1.138192377,0.28213501,2.06083703,60199.7293,2974199.366,0.007953981,0.01020354,0.00417749,2.007150277,60200.05095,2974198.472,-0.070920861,-0.036208126,-0.211214437,#NAME?
1609832185,60203.14396,2974192.109,-1.059179104,0.574188232,2.061001301,60199.7302,2974199.367,0.009271343,0.011280886,0.027065674,2.007209932,60200.06529,2974198.452,-0.109364084,-0.007963201,-0.044612276,#NAME?
1609832185,60203.09496,2974192.215,-0.974812095,0.86227417,2.061534405,60199.73121,2974199.369,0.010188013,0.013182454,0.015163818,2.007264793,60200.0588,2974198.425,-0.090775546,0.021879294,0.068167412,#NAME?
1609832185,60203.05824,2974192.295,-0.880487769,0.901641846,2.061658382,60199.73235,2974199.37,0.01141452,0.01515756,0.02080957,2.00730048,60200.08898,2974198.435,-0.089964066,-0.041130718,0.193874734,#NAME?
1609832185,60203.01091,2974192.399,-0.777922506,1.073608398,2.061808109,60199.73363,2974199.371,0.012921693,0.016225705,0.051174561,2.007313796,60200.07215,2974198.468,-0.177154042,-0.042270706,0.438234822,#NAME?
1609832185,60202.97982,2974192.468,-0.671056459,1.077270508,2.062057972,60199.73504,2974199.373,0.013662265,0.017492186,0.036678711,2.007336699,60200.08113,2974198.445,-0.077556429,-0.071131078,0.612294978,#NAME?
1609832185,60202.95553,2974192.515,-0.558993189,1.15234375,2.062391281,60199.73654,2974199.375,0.014965179,0.019301254,0.005855957,2.00723177,60200.05919,2974198.481,-0.09338116,-0.014640201,0.859867248,#NAME?
1609832185,60202.92728,2974192.569,-0.44559368,1.169128418,2.062708855,60199.73554,2974199.374,0.004116102,0.005909691,0.033474365,2.007238694,60200.05628,2974198.482,-0.059743239,0.022049957,0.970973845,#NAME?
1609832185,60202.91118,2974192.601,-0.331723828,1.15814209,2.062809467,60199.73196,2974199.37,0.005369919,0.007517359,0.025692383,2.007162528,60200.08488,2974198.505,-0.013458256,-0.062419269,1.081575351,#NAME?
1609832185,60202.89438,2974192.642,-0.217780625,1.220855713,2.062892675,60199.72848,2974199.366,0.006103149,0.009418202,0.012569824,2.007172648,60200.04446,2974198.537,-0.051887552,-0.041998868,1.070840306,#NAME?
1609832186,60202.88919,2974192.657,-0.104613487,1.182403564,2.062875986,60199.72921,2974199.367,0.00760928,0.010665909,0.042782227,2.007173181,60200.05585,2974198.518,-0.060134831,-0.054171586,0.992404562,#NAME?
1609832186,60202.88726,2974192.665,-0.027317688,1.164703369,2.062907457,60199.7301,2974199.368,0.009183197,0.012370079,0.046749512,2.007268522,60200.02905,2974198.504,-0.109056209,0.088247697,0.914986423,#NAME?
1609832186,60202.88999,2974192.665,-0.06520423,1.179351807,2.062927723,60199.73112,2974199.369,0.010220387,0.014048185,0.013637939,2.007313263,60200.03096,2974198.512,-0.123197107,0.104956412,0.996454023,#NAME?
1609832186,60202.89394,2974192.662,-0.040915219,0.219116211,2.062981606,60199.73228,2974199.371,0.011962407,0.015001277,0.028438965,2.007257337,60200.00686,2974198.517,-0.081820137,0.174194028,1.140291908,#NAME?
1609832186,60202.89912,2974192.66,-0.02817988,-0.285644531,2.062944651,60199.7336,2974199.372,0.01330967,0.016326081,0.018520752,2.007190757,60200.00982,2974198.539,-0.013324723,0.115876773,1.196762994,#NAME?
1609832186,60202.90128,2974192.661,-0.02555789,-0.277557373,2.062932968,60199.73506,2974199.374,0.014346045,0.018220905,0.022335449,2.007215791,60199.97046,2974198.527,0.108097828,0.196564876,1.055434387,#NAME?
1609832186,60202.90105,2974192.664,-0.022076647,0.034637451,2.062984705,60199.73665,2974199.376,0.015708411,0.019622333,0.063229004,2.007220585,60199.9799,2974198.531,0.170666185,0.152287083,0.722291796,#NAME?
1609832186,60202.90058,2974192.666,-0.020983144,0.086212158,2.062973976,60199.73572,2974199.374,0.004424642,0.005446801,0.042324463,2.007326579,60199.9902,2974198.533,0.148231915,0.1269458,0.368150627,#NAME?
1609832186,60202.90059,2974192.668,-0.021920434,0.048675537,2.062929392,60199.73214,2974199.37,0.005538116,0.006835144,-0.003909668,2.007392092,60200.00733,2974198.538,0.078481455,-0.004869484,0.093845961,#NAME?
1609832186,60202.90295,2974192.67,-0.023243195,0.009460449,2.062941551,60199.72868,2974199.366,0.006689748,0.008168668,0.007534424,2.007418191,60200.00191,2974198.534,0.017027008,-0.032222444,-0.018084586,#NAME?
1609832187,60202.90462,2974192.671,-0.024143302,-0.057525635,2.062926054,60199.72945,2974199.367,0.008059691,0.009703007,0.039730469,2.007405408,60199.98375,2974198.532,0.000399068,0.005092979,-0.075654075,#NAME?
1609832187,60202.90596,2974192.673,-0.023098173,0.026702881,2.062852621,60199.73036,2974199.368,0.009316918,0.011445119,0.029049316,2.007310067,60200.01072,2974198.537,-0.019116827,-0.003564735,-0.041840574,#NAME?
1609832187,60202.90786,2974192.674,-0.023867303,0.066680908,2.062860012,60199.73142,2974199.369,0.010557935,0.012518681,0.055904785,2.007335101,60200.0129,2974198.545,-0.00040385,-0.010633643,-0.037931609,#NAME?
1609832187,60202.9096,2974192.675,-0.025560264,-0.017700195,2.06289959,60199.7326,2974199.37,0.01209871,0.013495679,0.038814941,2.00737345,60199.99937,2974198.541,-0.00075196,-0.006076567,0.011408243,#NAME?
1609832187,60202.91208,2974192.677,-0.026839659,-0.01663208,2.062913418,60199.73395,2974199.372,0.013521186,0.014808785,0.022640625,2.007384103,60199.9942,2974198.539,0.011435979,0.049776462,-0.015123764,#NAME?
1609832187,60202.91416,2974192.679,-0.005390383,0.019989014,2.063017845,60199.73541,2974199.373,0.014725841,0.016036842,0.033932129,2.007392092,60200.0126,2974198.544,0.003643235,0.045766659,-0.020226899,#NAME?
1609832187,60202.91085,2974192.675,-0.005588784,0.012512207,2.06302309,60199.73698,2974199.375,0.015682243,0.01709518,0.022793213,2.007468792,60200.01162,2974198.545,0.000001032,0.029976245,-0.009882558,#NAME?
1609832187,60202.90713,2974192.671,-0.006172657,-0.001220703,2.06301403,60199.73599,2974199.373,0.003945309,0.004610861,0.001888672,2.007423518,60200.02047,2974198.557,0.010350022,-0.022078628,0.011966139,#NAME?
1609832187,60202.9041,2974192.668,-0.006034017,0.004272461,2.062985897,60199.73228,2974199.369,0.005104551,0.00570203,0.058498779,2.007391027,60200.00125,2974198.543,0.007978455,0.007817112,0.009684424,#NAME?
1609832187,60202.90488,2974192.668,-0.007490382,0.033874512,2.06297183,60199.72869,2974199.365,0.006439518,0.006905123,0.047817627,2.007359602,60200.00882,2974198.54,0.003612299,-0.005411312,0.001645596,#NAME?
1609832188,60202.90561,2974192.668,-0.007551546,0.005645752,2.062958002,60199.72944,2974199.366,0.008002648,0.008184876,0.003261963,2.007319654,60199.99654,2974198.539,0.004079958,0.034834665,-0.001015653,#NAME?
1609832188,60202.90616,2974192.668,-0.008467237,-0.027008057,2.062953234,60199.73035,2974199.367,0.009181548,0.008973294,0.020962158,2.007308469,60199.99576,2974198.537,0.002492637,0.021588483,0.002944307,#NAME?
1609832188,60202.90693,2974192.669,-0.009453674,0.003356934,2.062903643,60199.73136,2974199.368,0.010471534,0.010702457,0.026760498,2.007311132,60200.01376,2974198.542,0.00310377,-0.007128353,-0.02026546,#NAME?
1609832188,60202.90773,2974192.669,-0.009296695,0.034484863,2.062855244,60199.73251,2974199.369,0.011413013,0.012273791,0.020656982,2.007327644,60200.00293,2974198.536,-0.007014944,0.001925219,-0.021028801,#NAME?
1609832188,60202.90891,2974192.669,-0.010012533,0.012207031,2.062840462,60199.7338,2974199.37,0.012906636,0.013283492,0.058956543,2.007296751,60199.99206,2974198.533,-0.007660966,0.025585339,-0.03221625,#NAME?
1609832188,60202.90987,2974192.67,-0.001681309,0.012359619,2.062868595,60199.7352,2974199.371,0.014464634,0.014430572,0.027676025,2.007370787,60200.01206,2974198.537,-0.015121681,0.020831264,-0.011211047,#NAME?
1609832188,60202.90707,2974192.668,-0.002122595,0.013580322,2.062850952,60199.73683,2974199.373,0.016339211,0.017573662,0.02080957,2.007400082,60200.0189,2974198.543,-0.006667127,-0.013046579,-0.016017391,#NAME?
1609832188,60202.90356,2974192.665,-0.001708719,-0.009002686,2.062829256,60199.73581,2974199.372,0.003054942,0.005583306,0.031948486,2.007373983,60200.0147,2974198.54,-0.010971741,-0.033723319,0.003023864,#NAME?
1609832188,60202.90111,2974192.663,-0.00170318,0.007019043,2.062806845,60199.73205,2974199.368,0.003926296,0.006183998,0.07146875,2.00730048,60200.01202,2974198.536,-0.006955189,-0.031230766,0.029333614,#NAME?
1609832188,60202.90126,2974192.663,-0.001761877,0.018463135,2.062768936,60199.72839,2974199.365,0.004352208,0.011856765,0.126095215,2.00739369,60199.99661,2974198.538,0.011605893,0.015284112,0.056654933,#NAME?
1609832189,60202.90138,2974192.663,-0.003001778,0.007324219,2.062780142,60199.7286,2974199.367,-0.002315491,0.026642185,0.537777344,2.007724455,60200.00548,2974198.542,0.021663572,-0.000626396,0.167971915,#NAME?
1609832189,60202.90165,2974192.663,-0.003613858,0.01739502,2.062877655,60199.7275,2974199.372,-0.025835671,0.076423511,1.204128662,2.008619277,60200.00455,2974198.568,0.084573675,-0.022940591,0.30829269,#NAME?
1609832189,60202.90202,2974192.663,-0.003491127,-0.005645752,2.062852621,60199.72314,2974199.385,-0.070525602,0.179563478,1.485042969,2.011153541,60199.97405,2974198.592,0.168441623,-0.005669992,0.513154586,#NAME?
1609832189,60202.90233,2974192.663,-0.004811918,-0.003662109,2.062912703,60199.7134,2974199.409,-0.14098528,0.297110021,1.489162842,2.01556853,60199.9684,2974198.63,0.278528143,-0.011495916,0.588224226,#NAME?
1609832189,60202.90293,2974192.663,-0.005022817,0.032958984,2.062913418,60199.6968,2974199.446,-0.210442454,0.425640464,1.58330957,2.021667169,60199.99129,2974198.675,0.34203195,-0.082787741,0.606561522,2.008649848
1609832189,60202.90343,2974192.663,-0.000165063,0.01373291,2.062875509,60199.67426,2974199.497,-0.270803601,0.559438586,1.437893311,2.030019374,60199.95547,2974198.707,0.396143179,-0.085643099,0.714638557,1.926324471
1609832189,60202.90167,2974192.663,-0.001100604,-0.001373291,2.062857389,60199.64606,2974199.56,-0.335171849,0.676365733,1.372890869,2.040268816,60199.93038,2974198.791,0.529351096,-0.106335677,0.91540389,1.88604667
1609832189,60202.89979,2974192.662,-0.001918851,0.006103516,2.062904835,60199.60769,2974199.638,-0.433348358,0.79375577,1.197414795,2.051073261,60199.89715,2974198.872,0.692650026,-0.043605516,1.263374724,1.881533448
1609832189,60202.89917,2974192.662,-0.003139508,-0.000305176,2.062871695,60199.55865,2974199.73,-0.500912488,0.885580003,1.003017822,2.061308321,60199.89138,2974199.005,0.931208789,-0.1688661,1.491607502,1.85709265
1609832189,60202.89952,2974192.662,-0.004266997,0.002441406,2.062929392,60199.50484,2974199.831,-0.537692904,0.974154353,0.855007568,2.072664573,60199.8348,2974199.127,1.135727282,-0.181334948,1.473644063,1.857006463
1609832190,60202.89982,2974192.663,-0.004676309,0.02243042,2.06289959,60199.45216,2974199.934,-0.591366172,1.034273505,0.808315674,2.08478888,60199.80738,2974199.217,1.218992999,-0.216114546,1.368221056,1.848959016
1609832190,60202.90018,2974192.663,-0.005593316,0.021362305,2.062941074,60199.39241,2974200.042,-0.668925464,1.076472998,0.688381592,2.094498233,60199.70449,2974199.336,1.328309402,-0.024693666,1.153645999,1.881115684
1609832190,60202.90056,2974192.663,-0.006332595,-0.0050354,2.062951088,60199.32684,2974200.154,-0.707691669,1.127313972,0.492763916,2.101014455,60199.61979,2974199.459,1.384675031,0.116904274,1.070909651,1.917489982
1609832190,60202.90098,2974192.664,-0.007114962,0.001525879,2.062982082,60199.25932,2974200.272,-0.720951259,1.172333717,0.26174585,2.105563667,60199.57043,2974199.58,1.457126125,0.19240188,0.855941078,1.938444526
1609832190,60202.9015,2974192.664,-0.00760397,0.003204346,2.062954426,60199.19016,2974200.393,-0.743557274,1.178825617,0.064297119,2.107747992,60199.50016,2974199.707,1.475189704,0.178385403,0.557537702,1.955957577
1609832190,60202.90194,2974192.665,-0.002649296,0.005950928,2.062955379,60199.11866,2974200.513,-0.760979831,1.169558167,0.063991943,2.106416944,60199.44115,2974199.813,1.41214156,0.13061143,0.376224887,1.974670998
1609832190,60202.90093,2974192.664,-0.002878268,0.027923584,2.062994242,60199.04698,2974200.633,-0.750787795,1.178186178,0.00417749,2.102983064,60199.38409,2974199.955,1.425001818,0.088238143,0.111880313,1.987574618
1609832190,60202.89987,2974192.664,-0.003596553,0.015869141,2.062977791,60198.98276,2974200.756,-0.709779382,1.195498466,0.033626953,2.098014138,60199.29354,2974200.043,1.357053841,0.151601,0.059389443,2.010240875
1609832190,60202.89897,2974192.663,-0.004689038,0.003356934,2.062967777,60198.9259,2974200.881,-0.704206944,1.198792815,-0.034579834,2.092992481,60199.22664,2974200.16,1.351433379,0.15881707,-0.054209957,2.027326474
